6;bunker;4259.00;10.80;1204.00;0.18;0
6;anti_air_building;4270.00;10.60;1198.00;1.39;0
6;anti_air_building;4271.00;10.62;1207.00;4.40;0
6;anti_air_building;4279.00;10.50;1199.00;0.79;0
6;synthetic_refinery;4273.00;10.65;1208.00;4.91;0
6;fuel_silo;4273.00;10.45;1196.00;0.18;0
6;radar_station;4266.00;10.70;1203.00;1.28;0
6;rocket_site;4273.00;10.60;1207.00;1.90;0
6;nuclear_reactor;4263.00;10.80;1203.00;4.91;0
7;air_base;4240.00;10.45;1189.00;2.34;0
7;naval_base;4233.00;9.50;1201.00;-1.95;18815
7;bunker;4239.00;10.45;1185.00;1.39;0
7;bunker;4245.00;10.70;1190.00;4.40;0
7;bunker;4260.00;10.73;1183.00;0.79;0
7;coastal_bunker;4233.00;9.50;1202.00;-1.95;0
7;dockyard;4233.00;9.68;1197.00;-1.95;0
7;anti_air_building;4252.00;10.90;1192.00;2.85;0
7;anti_air_building;4236.00;10.05;1202.00;0.69;0
7;anti_air_building;4261.00;10.95;1189.00;1.90;0
7;synthetic_refinery;4245.00;10.60;1197.00;4.91;0
7;fuel_silo;4251.00;10.70;1186.00;1.29;0
7;radar_station;4248.00;10.78;1193.00;1.58;0
7;rocket_site;4244.00;10.65;1190.00;3.36;0
7;nuclear_reactor;4239.00;10.30;1198.00;4.57;0
43;air_base;4270.00;10.55;1173.00;2.62;0
43;bunker;4275.00;10.45;1183.00;5.28;0
43;bunker;4284.00;10.10;1175.00;1.67;0
43;bunker;4269.00;10.62;1182.00;4.33;0
43;bunker;4282.00;10.10;1187.00;1.07;0
43;bunker;4267.00;10.60;1169.00;2.27;0
43;anti_air_building;4276.00;10.45;1191.00;0.11;0
43;anti_air_building;4269.00;10.55;1164.00;2.78;0
43;anti_air_building;4267.00;10.70;1177.00;4.34;0
43;synthetic_refinery;4281.00;10.25;1171.00;2.17;0
43;fuel_silo;4267.00;10.60;1170.00;4.84;0
43;radar_station;4277.00;10.30;1177.00;3.93;0
43;rocket_site;4276.00;10.30;1187.00;0.62;0
43;nuclear_reactor;4273.00;10.53;1186.00;1.83;0
8;air_base;4239.00;10.45;1170.00;0.18;0
8;naval_base;4248.00;9.65;1153.00;-0.93;18107
8;naval_base;4222.00;9.50;1171.00;-1.48;18185
8;bunker;4244.00;10.12;1163.00;1.90;0
8;bunker;4230.00;10.20;1170.00;4.91;0
8;bunker;4256.00;10.25;1159.00;1.29;0
8;bunker;4245.00;9.98;1159.00;3.96;0
8;bunker;4260.00;10.68;1180.00;0.34;0
8;coastal_bunker;4228.00;9.68;1186.00;-2.82;0
8;coastal_bunker;4242.00;9.50;1158.00;-0.93;0
8;dockyard;4248.00;9.65;1153.00;-0.93;0
8;anti_air_building;4226.00;10.07;1172.00;0.25;0
8;anti_air_building;4262.00;10.70;1177.00;0.35;0
8;anti_air_building;4261.00;10.73;1174.00;4.47;0
8;synthetic_refinery;4254.00;10.48;1166.00;0.85;0
8;fuel_silo;4249.00;10.25;1163.00;3.87;0
8;radar_station;4241.00;10.45;1169.00;4.40;0
8;rocket_site;4260.00;10.60;1166.00;5.58;0
8;nuclear_reactor;4250.00;10.55;1169.00;0.86;0
11;air_base;4259.00;10.18;1151.00;0.25;0
11;naval_base;4284.00;9.50;1122.00;-0.46;13819
11;naval_base;4275.00;9.50;1131.00;-0.98;15363
11;naval_base;4272.00;9.50;1133.00;-0.46;15363
11;naval_base;4275.00;9.65;1132.00;-0.59;15363
11;naval_base;4259.00;9.65;1142.00;-0.59;18107
11;bunker;4257.00;10.20;1154.00;2.92;0
11;bunker;4264.00;10.12;1146.00;5.58;0
11;bunker;4283.00;9.93;1126.00;0.86;0
11;bunker;4267.00;10.00;1142.00;3.52;0
11;bunker;4276.00;10.12;1138.00;1.36;0
11;bunker;4289.00;10.05;1124.00;4.03;0
11;coastal_bunker;4272.00;9.50;1133.00;-0.46;0
11;coastal_bunker;4255.00;9.50;1145.00;-0.59;0
11;coastal_bunker;4290.00;9.50;1118.00;-0.46;0
11;coastal_bunker;4281.00;9.50;1125.00;-0.98;0
11;coastal_bunker;4275.00;9.65;1132.00;-0.59;0
11;dockyard;4282.00;9.65;1125.00;-0.98;0
11;anti_air_building;4284.00;9.90;1124.00;3.08;0
11;anti_air_building;4270.00;9.95;1138.00;0.92;0
11;anti_air_building;4266.00;10.07;1144.00;1.02;0
11;synthetic_refinery;4266.00;10.40;1155.00;5.15;0
11;fuel_silo;4259.00;10.18;1151.00;2.98;0
11;radar_station;4273.00;10.03;1137.00;1.95;0
11;rocket_site;4269.00;10.03;1140.00;3.59;0
11;nuclear_reactor;4268.00;10.35;1151.00;1.43;0
12;air_base;4292.00;10.65;1147.00;0.85;0
12;bunker;4299.00;10.45;1155.00;3.87;0
12;bunker;4293.00;10.60;1153.00;5.08;0
12;bunker;4283.00;10.45;1154.00;2.92;0
12;bunker;4293.00;10.68;1146.00;5.58;0
12;bunker;4277.00;10.50;1160.00;0.86;0
12;anti_air_building;4297.00;10.43;1141.00;3.52;0
12;anti_air_building;4293.00;10.60;1153.00;1.36;0
12;anti_air_building;4280.00;10.50;1154.00;4.03;0
12;synthetic_refinery;4290.00;10.40;1157.00;5.59;0
12;fuel_silo;4303.00;10.50;1146.00;3.42;0
12;radar_station;4293.00;10.60;1152.00;3.18;0
12;rocket_site;4282.00;10.40;1156.00;4.03;0
12;nuclear_reactor;4288.00;10.43;1157.00;0.41;0
9;air_base;4304.00;10.00;1166.00;2.41;0
9;bunker;4289.00;10.07;1165.00;0.25;0
9;bunker;4306.00;10.15;1171.00;0.35;0
9;bunker;4301.00;10.10;1195.00;4.47;0
9;bunker;4293.00;9.90;1189.00;0.85;0
9;bunker;4291.00;9.93;1176.00;3.87;0
9;anti_air_building;4303.00;9.95;1169.00;5.08;0
9;anti_air_building;4303.00;10.15;1161.00;2.92;0
9;anti_air_building;4301.00;10.00;1187.00;5.58;0
9;synthetic_refinery;4301.00;9.90;1171.00;0.86;0
9;fuel_silo;4309.00;10.20;1166.00;3.52;0
9;radar_station;4297.00;9.93;1179.00;4.71;0
9;rocket_site;4303.00;9.95;1168.00;5.59;0
9;nuclear_reactor;4298.00;10.05;1191.00;3.42;0
10;air_base;4317.00;10.00;1188.00;0.85;0
10;naval_base;4317.00;9.93;1190.00;-2.90;16653
10;naval_base;4313.00;9.90;1199.00;1.57;16653
10;bunker;4310.00;10.50;1175.00;2.92;0
10;bunker;4308.00;10.20;1185.00;5.58;0
10;bunker;4312.00;9.98;1200.00;0.86;0
10;bunker;4321.00;9.90;1183.00;3.52;0
10;bunker;4320.00;9.93;1182.00;1.36;0
10;coastal_bunker;4315.00;9.65;1203.00;1.57;0
10;coastal_bunker;4322.00;9.65;1192.00;-2.90;0
10;dockyard;4313.00;9.90;1194.00;1.57;0
10;anti_air_building;4312.00;10.00;1189.00;4.64;0
10;anti_air_building;4312.00;9.95;1196.00;2.48;0
10;anti_air_building;4309.00;10.10;1189.00;4.03;0
10;synthetic_refinery;4319.00;10.00;1174.00;0.41;0
10;fuel_silo;4321.00;9.90;1182.00;3.08;0
10;radar_station;4316.00;10.03;1188.00;3.48;0
10;rocket_site;4307.00;10.20;1176.00;5.15;0
10;nuclear_reactor;4310.00;10.03;1200.00;2.98;0
14;air_base;4329.00;10.18;1151.00;5.59;0
14;naval_base;4326.00;9.65;1145.00;-0.67;14477
14;bunker;4330.00;10.70;1157.00;4.64;0
14;bunker;4321.00;10.45;1161.00;2.48;0
14;bunker;4313.00;10.35;1162.00;4.03;0
14;bunker;4324.00;10.25;1166.00;0.41;0
14;coastal_bunker;4325.00;9.65;1146.00;-0.67;0
14;dockyard;4325.00;9.65;1146.00;-0.67;0
14;anti_air_building;4326.00;10.53;1156.00;1.02;0
14;anti_air_building;4314.00;10.30;1166.00;5.15;0
14;anti_air_building;4325.00;10.45;1154.00;2.98;0
14;synthetic_refinery;4321.00;10.30;1153.00;4.54;0
14;fuel_silo;4329.00;10.18;1151.00;0.92;0
14;radar_station;4323.00;10.60;1158.00;0.09;0
14;rocket_site;4318.00;10.20;1166.00;1.53;0
14;nuclear_reactor;4330.00;10.53;1154.00;5.65;0
13;air_base;4298.00;10.00;1118.00;5.59;0
13;naval_base;4317.00;9.90;1141.00;1.33;14477
13;naval_base;4315.00;9.65;1129.00;0.00;18867
13;naval_base;4304.00;9.90;1119.00;0.00;13819
13;naval_base;4307.00;9.90;1128.00;0.24;18867
13;bunker;4312.00;10.10;1148.00;0.41;0
13;bunker;4311.00;9.95;1131.00;3.08;0
13;bunker;4301.00;10.00;1122.00;0.92;0
13;bunker;4308.00;10.30;1143.00;1.02;0
13;bunker;4295.00;10.30;1131.00;5.15;0
13;coastal_bunker;4296.00;9.50;1114.00;0.00;0
13;coastal_bunker;4322.00;9.50;1146.00;1.33;0
13;coastal_bunker;4316.00;9.90;1132.00;-3.93;0
13;coastal_bunker;4308.00;9.90;1129.00;0.24;0
13;dockyard;4304.00;9.50;1117.00;0.00;0
13;anti_air_building;4302.00;10.05;1125.00;1.53;0
13;anti_air_building;4303.00;9.90;1118.00;5.65;0
13;anti_air_building;4294.00;10.20;1131.00;2.04;0
13;synthetic_refinery;4304.00;10.00;1127.00;4.70;0
13;fuel_silo;4290.00;10.25;1140.00;6.26;0
13;radar_station;4304.00;10.10;1133.00;2.19;0
13;rocket_site;4297.00;10.00;1118.00;3.15;0
13;nuclear_reactor;4286.00;10.10;1136.00;6.16;0
16;air_base;4335.00;10.20;1193.00;1.02;0
16;naval_base;4340.00;9.68;1208.00;-2.50;16653
16;naval_base;4330.00;9.90;1196.00;-2.68;16653
16;naval_base;4361.00;9.90;1220.00;-4.19;15764
16;bunker;4361.00;10.05;1217.00;0.92;0
16;bunker;4346.00;10.57;1195.00;3.59;0
16;bunker;4335.00;10.20;1193.00;1.43;0
16;bunker;4357.00;10.78;1202.00;1.53;0
16;bunker;4337.00;10.30;1194.00;5.65;0
16;bunker;4338.00;9.95;1182.00;2.04;0
16;coastal_bunker;4326.00;9.90;1194.00;-2.68;0
16;coastal_bunker;4347.00;9.90;1220.00;-2.03;0
16;coastal_bunker;4336.00;9.95;1203.00;-2.50;0
16;dockyard;4333.00;9.95;1201.00;-2.50;0
16;anti_air_building;4332.00;10.00;1184.00;3.15;0
16;anti_air_building;4336.00;10.25;1188.00;6.16;0
16;anti_air_building;4345.00;10.50;1198.00;1.09;0
16;synthetic_refinery;4338.00;10.07;1184.00;5.22;0
16;fuel_silo;4337.00;10.40;1189.00;0.49;0
16;radar_station;4345.00;10.50;1198.00;1.73;0
16;rocket_site;4342.00;10.45;1198.00;3.66;0
16;nuclear_reactor;4340.00;9.90;1177.00;5.22;0
17;air_base;4344.00;10.15;1178.00;1.53;0
17;bunker;4348.00;10.55;1183.00;5.65;0
17;bunker;4331.00;10.00;1171.00;2.04;0
17;bunker;4351.00;10.70;1164.00;4.70;0
17;bunker;4343.00;10.60;1163.00;6.26;0
17;anti_air_building;4342.00;10.45;1167.00;4.10;0
17;anti_air_building;4345.00;10.30;1179.00;0.48;0
17;anti_air_building;4345.00;10.57;1163.00;3.15;0
17;synthetic_refinery;4341.00;10.35;1168.00;6.16;0
17;fuel_silo;4339.00;10.00;1172.00;1.09;0
17;radar_station;4345.00;10.45;1173.00;2.49;0
17;rocket_site;4339.00;10.00;1173.00;4.61;0
17;nuclear_reactor;4345.00;10.57;1164.00;5.82;0
19;air_base;4372.00;11.20;1180.00;3.15;0
19;bunker;4368.00;11.20;1197.00;6.16;0
19;bunker;4364.00;11.32;1171.00;1.09;0
19;bunker;4359.00;11.15;1192.00;5.22;0
19;bunker;4371.00;11.25;1181.00;0.49;0
19;anti_air_building;4366.00;11.35;1172.00;4.61;0
19;anti_air_building;4369.00;11.30;1182.00;5.82;0
19;anti_air_building;4367.00;11.03;1167.00;3.66;0
19;synthetic_refinery;4363.00;11.38;1173.00;5.22;0
19;fuel_silo;4368.00;11.35;1183.00;1.60;0
19;radar_station;4365.00;11.40;1182.00;3.14;0
19;rocket_site;4370.00;11.30;1193.00;3.66;0
19;nuclear_reactor;4366.00;11.20;1169.00;0.04;0
20;air_base;4364.00;10.78;1206.00;4.61;0
20;naval_base;4378.00;9.95;1219.00;-3.73;15764
20;naval_base;4380.00;9.95;1219.00;-3.39;15764
20;naval_base;4394.00;9.90;1217.00;-3.46;15428
20;naval_base;4404.00;9.90;1216.00;-3.52;14243
20;bunker;4384.00;10.40;1208.00;5.72;0
20;bunker;4389.00;9.93;1216.00;2.10;0
20;bunker;4380.00;10.90;1195.00;3.66;0
20;bunker;4360.00;10.50;1210.00;0.04;0
20;bunker;4385.00;10.62;1203.00;4.17;0
20;bunker;4394.00;10.07;1214.00;5.38;0
20;bunker;4368.00;10.40;1213.00;2.11;0
20;coastal_bunker;4392.00;9.90;1217.00;-3.46;0
20;coastal_bunker;4375.00;9.90;1219.00;-3.73;0
20;coastal_bunker;4402.00;9.90;1216.00;-3.52;0
20;coastal_bunker;4380.00;9.95;1219.00;-3.39;0
20;dockyard;4400.00;9.90;1217.00;-3.52;0
20;anti_air_building;4396.00;10.18;1210.00;5.89;0
20;anti_air_building;4392.00;10.40;1205.00;2.62;0
20;anti_air_building;4378.00;10.45;1209.00;5.28;0
20;synthetic_refinery;4403.00;9.98;1214.00;1.67;0
20;fuel_silo;4380.00;10.90;1195.00;4.33;0
20;radar_station;4384.00;10.45;1207.00;4.40;0
20;rocket_site;4384.00;10.10;1215.00;0.11;0
20;nuclear_reactor;4369.00;10.75;1206.00;2.78;0
44;air_base;4354.33;11.00;1187.88;6.01;0
44;rocket_site;4357.00;10.95;1182.00;6.01;0
44;nuclear_reactor;4358.44;11.00;1178.12;6.01;0
44;bunker;4361.34;11.40;1185.53;2.91;0
44;arms_factory;4356.34;11.00;1182.28;1.33;0
44;industrial_complex;4360.33;11.30;1181.84;6.01;0
22;air_base;4385.00;10.75;1200.00;5.06;0
22;bunker;4383.00;10.90;1196.00;6.26;0
22;bunker;4382.00;10.40;1166.00;4.10;0
22;bunker;4381.00;10.85;1175.00;0.48;0
22;bunker;4403.00;10.53;1202.00;2.04;0
22;bunker;4395.00;10.82;1188.00;4.71;0
22;bunker;4396.00;10.70;1182.00;2.55;0
22;bunker;4388.00;10.82;1188.00;2.65;0
22;anti_air_building;4389.00;10.75;1193.00;0.49;0
22;anti_air_building;4408.00;10.62;1199.00;4.61;0
22;anti_air_building;4382.00;10.60;1170.00;5.82;0
22;synthetic_refinery;4378.00;10.53;1167.00;2.55;0
22;fuel_silo;4396.00;10.75;1184.00;5.22;0
22;radar_station;4392.00;10.80;1184.00;5.57;0
22;rocket_site;4396.00;10.57;1201.00;1.00;0
22;nuclear_reactor;4396.00;10.65;1198.00;3.66;0
28;air_base;4412.00;10.50;1182.00;3.66;0
28;bunker;4410.00;10.53;1177.00;0.05;0
28;bunker;4430.00;10.45;1179.00;2.71;0
28;bunker;4430.00;10.45;1175.00;5.73;0
28;bunker;4412.00;10.70;1192.00;2.11;0
28;bunker;4403.00;10.68;1182.00;4.78;0
28;bunker;4420.00;10.55;1187.00;2.61;0
28;anti_air_building;4438.00;10.53;1175.00;2.72;0
28;anti_air_building;4411.00;10.53;1182.00;0.56;0
28;anti_air_building;4414.00;10.50;1183.00;3.22;0
28;synthetic_refinery;4425.00;10.50;1176.00;4.78;0
28;fuel_silo;4417.00;10.50;1180.00;1.16;0
28;radar_station;4423.00;10.45;1182.00;0.96;0
28;rocket_site;4427.00;10.50;1173.00;3.23;0
28;nuclear_reactor;4431.00;10.50;1180.00;1.07;0
27;air_base;4438.00;10.20;1200.00;3.66;0
27;bunker;4434.00;10.50;1194.00;0.05;0
27;bunker;4448.00;10.18;1184.00;2.71;0
27;bunker;4444.00;10.10;1201.00;5.73;0
27;bunker;4441.00;10.25;1191.00;2.11;0
27;bunker;4450.00;10.00;1198.00;4.78;0
27;anti_air_building;4444.00;10.30;1182.00;2.61;0
27;anti_air_building;4426.00;10.45;1195.00;2.72;0
27;anti_air_building;4430.00;10.50;1193.00;0.56;0
27;synthetic_refinery;4446.00;10.20;1182.00;3.22;0
27;fuel_silo;4428.00;10.43;1195.00;4.78;0
27;radar_station;4440.00;10.20;1195.00;5.76;0
27;rocket_site;4442.00;10.12;1194.00;0.21;0
27;nuclear_reactor;4433.00;10.53;1193.00;3.23;0
24;air_base;4432.00;9.98;1220.00;2.55;0
24;naval_base;4429.00;9.50;1232.00;-2.62;18792
24;naval_base;4409.00;9.90;1216.00;-2.36;14243
24;bunker;4428.00;10.00;1220.00;4.27;0
24;bunker;4430.00;10.10;1212.00;1.00;0
24;bunker;4420.00;10.65;1199.00;3.66;0
24;bunker;4413.00;10.60;1200.00;0.05;0
24;coastal_bunker;4421.00;9.90;1221.00;-2.36;0
24;coastal_bunker;4430.00;9.85;1238.00;-2.62;0
24;dockyard;4428.00;9.50;1238.00;-2.62;0
24;anti_air_building;4423.00;10.60;1200.00;4.78;0
24;anti_air_building;4435.00;9.90;1222.00;2.61;0
24;anti_air_building;4414.00;10.03;1213.00;2.72;0
24;synthetic_refinery;4439.00;9.90;1234.00;0.56;0
24;fuel_silo;4431.00;10.00;1222.00;3.22;0
24;radar_station;4426.00;10.05;1217.00;2.82;0
24;rocket_site;4427.00;9.98;1222.00;5.28;0
24;nuclear_reactor;4423.00;10.50;1204.00;0.21;0
25;air_base;4462.00;10.20;1228.00;1.00;0
25;naval_base;4463.00;9.90;1236.00;-2.90;17044
25;naval_base;4468.00;9.88;1237.00;-3.39;18789
25;bunker;4447.00;9.90;1233.00;2.71;0
25;bunker;4449.00;10.20;1213.00;5.73;0
25;bunker;4458.00;10.15;1221.00;2.11;0
25;bunker;4456.00;10.40;1216.00;4.78;0
25;bunker;4467.00;10.25;1226.00;2.61;0
25;coastal_bunker;4444.00;9.85;1236.00;-2.90;0
25;coastal_bunker;4470.00;9.90;1238.00;-3.39;0
25;dockyard;4443.00;9.85;1236.00;-2.90;0
25;anti_air_building;4444.00;10.10;1214.00;4.78;0
25;anti_air_building;4463.00;10.40;1218.00;1.16;0
25;anti_air_building;4462.00;10.30;1221.00;5.28;0
25;synthetic_refinery;4448.00;10.10;1210.00;0.21;0
25;fuel_silo;4460.00;10.50;1212.00;3.23;0
25;radar_station;4453.00;10.10;1221.00;3.13;0
25;rocket_site;4449.00;9.95;1228.00;0.11;0
25;nuclear_reactor;4456.00;10.53;1211.00;1.67;0
42;air_base;4505.00;10.78;1217.00;4.40;0
42;naval_base;4489.00;9.90;1242.00;-1.89;18789
42;naval_base;4478.00;9.85;1240.00;-2.90;18789
42;bunker;4509.00;10.80;1221.00;0.19;0
42;bunker;4494.00;10.20;1236.00;2.85;0
42;bunker;4494.00;10.60;1223.00;4.41;0
42;bunker;4501.00;10.75;1214.00;2.25;0
42;bunker;4476.00;10.20;1231.00;3.46;0
42;coastal_bunker;4496.00;9.93;1242.00;-4.04;0
42;coastal_bunker;4476.00;9.85;1239.00;-2.90;0
42;dockyard;4495.00;9.90;1242.00;-4.04;0
42;anti_air_building;4495.00;10.05;1240.00;1.90;0
42;anti_air_building;4492.00;10.70;1216.00;6.03;0
42;anti_air_building;4504.00;10.70;1218.00;1.31;0
42;synthetic_refinery;4474.00;10.03;1234.00;3.97;0
42;fuel_silo;4477.00;10.07;1235.00;1.81;0
42;radar_station;4494.00;10.50;1228.00;1.15;0
42;rocket_site;4494.00;10.50;1226.00;2.41;0
42;nuclear_reactor;4499.00;10.50;1233.00;0.26;0
41;air_base;4469.00;10.53;1200.00;1.74;0
41;bunker;4471.00;10.50;1202.00;4.40;0
41;bunker;4481.00;10.48;1210.00;0.79;0
41;bunker;4470.00;10.53;1220.00;3.81;0
41;bunker;4468.00;10.55;1210.00;0.19;0
41;bunker;4488.00;10.60;1211.00;2.85;0
41;bunker;4486.00;10.50;1216.00;4.41;0
41;anti_air_building;4469.00;10.50;1216.00;2.25;0
41;anti_air_building;4467.00;10.53;1211.00;3.46;0
41;anti_air_building;4477.00;10.62;1198.00;1.30;0
41;synthetic_refinery;4484.00;10.40;1210.00;2.86;0
41;fuel_silo;4487.00;10.57;1212.00;5.52;0
41;radar_station;4476.00;10.60;1209.00;6.03;0
41;rocket_site;4482.00;10.53;1207.00;1.31;0
41;nuclear_reactor;4474.00;10.60;1205.00;3.97;0
40;air_base;4463.00;10.20;1192.00;3.90;0
40;bunker;4464.00;10.20;1186.00;1.74;0
40;bunker;4454.00;10.05;1188.00;4.40;0
40;bunker;4472.00;10.20;1186.00;0.79;0
40;bunker;4467.00;10.20;1180.00;3.81;0
40;anti_air_building;4459.00;10.10;1191.00;0.19;0
40;anti_air_building;4466.00;10.35;1193.00;2.85;0
40;anti_air_building;4474.00;10.40;1188.00;4.41;0
40;synthetic_refinery;4468.00;10.15;1183.00;2.25;0
40;fuel_silo;4457.00;10.10;1182.00;3.46;0
40;radar_station;4464.00;10.20;1188.00;3.85;0
40;rocket_site;4470.00;10.20;1187.00;5.52;0
40;nuclear_reactor;4472.00;10.20;1181.00;1.90;0
39;air_base;4455.00;10.73;1158.00;2.34;0
39;bunker;4456.00;11.05;1146.00;3.90;0
39;bunker;4454.00;10.65;1160.00;1.74;0
39;bunker;4470.00;10.40;1173.00;4.40;0
39;bunker;4465.00;10.70;1157.00;0.79;0
39;bunker;4462.00;10.50;1167.00;3.81;0
39;bunker;4448.00;10.40;1168.00;0.19;0
39;anti_air_building;4456.00;10.48;1171.00;2.85;0
39;anti_air_building;4472.00;10.60;1163.00;4.41;0
39;anti_air_building;4454.00;10.50;1167.00;2.25;0
39;synthetic_refinery;4452.00;10.40;1172.00;3.46;0
39;fuel_silo;4474.00;10.50;1173.00;1.30;0
39;radar_station;4461.00;10.45;1161.00;0.16;0
39;rocket_site;4468.00;10.60;1161.00;1.90;0
39;nuclear_reactor;4459.00;10.50;1167.00;6.03;0
37;air_base;4437.00;11.25;1149.00;5.45;0
37;bunker;4437.00;10.55;1164.00;3.29;0
37;bunker;4421.00;10.60;1143.00;5.96;0
37;bunker;4427.00;10.68;1160.00;2.34;0
37;bunker;4446.00;10.80;1156.00;3.90;0
37;bunker;4430.00;11.00;1137.00;1.74;0
37;bunker;4436.00;10.88;1156.00;4.40;0
37;bunker;4442.00;11.00;1154.00;0.79;0
37;anti_air_building;4447.00;11.07;1151.00;3.81;0
37;anti_air_building;4437.00;10.78;1159.00;0.19;0
37;anti_air_building;4432.00;10.90;1152.00;2.85;0
37;synthetic_refinery;4437.00;11.25;1148.00;4.41;0
37;fuel_silo;4427.00;10.70;1146.00;2.25;0
37;radar_station;4431.00;10.82;1154.00;0.92;0
37;rocket_site;4425.00;10.60;1152.00;2.86;0
37;nuclear_reactor;4433.00;11.05;1147.00;5.52;0
15;bunker;4330.86;10.10;1141.18;2.76;0
4;bunker;4269.15;10.20;1233.93;0.81;0
15;naval_base;4330.00;9.95;1137.00;0.32;17867
15;dockyard;4333.54;10.00;1137.60;0.32;0
15;air_base;4329.32;10.00;1139.05;2.86;0
18;air_base;4354.00;10.20;1135.00;1.31;0
18;naval_base;4339.00;9.65;1135.00;0.00;17867
18;naval_base;4346.00;9.65;1130.00;-0.64;17867
18;bunker;4354.00;11.00;1154.00;4.47;0
18;bunker;4353.00;10.20;1130.00;6.03;0
18;bunker;4341.00;10.43;1144.00;2.41;0
18;bunker;4343.00;10.80;1155.00;0.26;0
18;coastal_bunker;4343.00;9.50;1132.00;0.00;0
18;coastal_bunker;4346.00;9.65;1130.00;-0.64;0
18;dockyard;4337.00;9.65;1137.00;0.00;0
18;anti_air_building;4339.00;10.73;1156.00;3.52;0
18;anti_air_building;4348.00;10.78;1158.00;0.26;0
18;anti_air_building;4336.00;10.05;1141.00;2.93;0
18;synthetic_refinery;4353.00;10.15;1133.00;5.59;0
18;fuel_silo;4350.00;10.73;1144.00;1.97;0
18;radar_station;4346.00;10.65;1145.00;2.10;0
18;rocket_site;4347.00;10.78;1148.00;4.04;0
18;nuclear_reactor;4343.00;10.50;1145.00;0.42;0
21;air_base;4363.00;11.05;1150.00;0.36;0
